EMPRESA;REVENDA;NUMERO_NOTA_FISCAL;SERIE_NOTA_FISCAL;TIPO_TRANSACAO;DTA_ENTRADA_SAIDA;DTA_DOCUMENTO;CLIENTE;DEPARTAMENTO;USUARIO;REVENDA_ORIGEM;QUANTIDADE;VAL_FRETE;VAL_DESCONTO;VAL_SEGURO;VAL_IPI;VAL_PIS;VAL_COFINS;VAL_TOTAL_REAL_ITEM;VAL_TOTAL_NOTA_ITEM;VAL_ICMS_RETIDO;VAL_CUSTO_CONTABIL;VAL_ICMS;VENDEDOR;VAL_ISS_RETIDO;COD_SETOR_VENDA;VAL_BONUS;MODELO
5;1;39715;2    ;V21;2019/03/15 00:00:00.000;2019/03/15 00:00:00.000;66700;100;631;1;1;0;0;0;0;0;0;51990;51990;0;47709.41;0; 4000024;;N;;5Z5KE4
5;1;30122;2    ;V21;2018/01/04 00:00:00.000;2018/01/04 00:00:00.000;84418;100;631;1;1;0;0;0;0;0;0;52900;52900;0;50879.9;0; 4000024;;N;;5Z5KE4
5;1;39992;2    ;V21;2019/03/26 00:00:00.000;2019/03/26 00:00:00.000;198471;100;515;1;1;0;0;0;0;0;0;63500;63500;0;57213.61;0; 1000019;;N;2000;BZ12U4
5;1;30605;2    ;U21;2018/01/26 00:00:00.000;2018/01/26 00:00:00.000;192239;200;354;1;1;0;0;0;0;34.1;157.38;38246;38246;0;33000;344.21; 2000001;;U;;5U5TK4
5;1;39881;2    ;V21;2019/03/20 00:00:00.000;2019/03/20 00:00:00.000;198404;100;631;1;1;0;0;0;0;0;0;52000;52000;0;43107.02;0; 4000024;;N;3200;5U7TA4
5;1;35201;2    ;V21;2018/08/20 00:00:00.000;2018/08/20 00:00:00.000;194692;100;357;1;1;0;0;0;0;0;0;66560;66560;0;61190.22;0; 1000004;;N;;BZ22U4
5;1;29793;2    ;U21;2017/12/19 00:00:00.000;2017/12/19 00:00:00.000;79339;200;354;1;1;0;0;0;0;0;0;23000;23000;0;23000;207; 2000001;;U;;A26401
5;1;20275;2    ;U21;2016/10/10 00:00:00.000;2016/10/10 00:00:00.000;96339;200;361;1;1;0;0;0;0;0;0;15500;15500;0;15500;139.5; 1000009;;U;;9B05X6
5;1;20428;2    ;V21;2016/10/15 00:00:00.000;2016/10/15 00:00:00.000;97455;100;332;1;1;0;0;0;0;0;0;51900;51900;0;48696.1;0; 100019;;N;;5U5FE4
5;1;38302;2    ;V21;2019/01/11 00:00:00.000;2019/01/11 00:00:00.000;197534;100;515;1;1;0;0;0;0;0;0;85990;85990;0;70294.47;0; 1000019;;N;;BZ23B3
5;1;37067;2    ;V21;2018/11/16 00:00:00.000;2018/11/16 00:00:00.000;196369;100;357;1;1;0;0;0;0;0;0;43500;43500;0;43283.8;0; 1000004;;N;;5U7TA4
5;1;39024;2    ;V21;2019/02/14 00:00:00.000;2019/02/14 00:00:00.000;197980;100;362;1;1;0;0;0;0;0;0;50990;50990;0;47709.41;0; 1000006;;N;;5Z5KE4
5;1;38258;2    ;U21;2019/01/09 00:00:00.000;2019/01/09 00:00:00.000;197496;200;433;1;1;0;0;0;0;32.5;150;55000;55000;0;50000;495; 4000020;;U;;HONDA-001
5;1;38663;2    ;V21;2019/01/30 00:00:00.000;2019/01/30 00:00:00.000;197747;100;357;1;1;0;0;0;0;0;0;61000;61000;0;58508.65;0; 1000004;;N;;BZ12U4
5;1;37683;2    ;V21;2018/12/12 00:00:00.000;2018/12/12 00:00:00.000;88428;100;357;1;1;0;0;0;0;0;0;62300;62300;0;53395.11;0; 1000004;;N;;BZ12Q4
5;1;38068;2    ;V21;2019/01/02 00:00:00.000;2019/01/02 00:00:00.000;197294;100;362;1;1;0;0;0;0;0;0;56000;56000;0;52420.74;0; 1000006;;N;;BZ12Q4
5;1;36858;2    ;V21;2018/11/06 00:00:00.000;2018/11/06 00:00:00.000;196001;100;631;1;1;0;0;0;0;0;0;56000;56000;0;52420.74;0; 4000024;;N;;BZ12Q4
5;1;36475;2    ;V21;2018/10/19 00:00:00.000;2018/10/19 00:00:00.000;195413;100;631;1;1;0;0;0;0;0;0;45990;45990;0;42799.87;0; 4000024;;N;3250;5U7TA4
5;1;36552;2    ;V21;2018/10/24 00:00:00.000;2018/10/24 00:00:00.000;83224;100;631;1;1;0;0;0;0;0;0;73000;73000;0;67101.69;0; 4000024;;N;;BZ13B3
5;1;37381;2    ;V21;2018/11/30 00:00:00.000;2018/11/30 00:00:00.000;98537;100;515;1;1;0;0;0;0;0;0;54990;54990;0;42306.64;0; 1000019;;N;;5U7TA4
5;1;39033;2    ;V21;2019/02/14 00:00:00.000;2019/02/14 00:00:00.000;7064;100;360;1;1;0;0;0;0;0;0;75000;75000;0;69591.99;0; 1000008;;N;;BZ13B3
5;1;39497;2    ;V21;2019/03/07 00:00:00.000;2019/03/07 00:00:00.000;198162;100;631;1;1;0;0;0;0;0;0;48990;48990;0;47923.01;0; 4000024;;N;3200;5U7TA4
5;1;38350;2    ;V21;2019/01/15 00:00:00.000;2019/01/15 00:00:00.000;81028;100;357;1;1;0;0;0;0;0;0;61600;61600;0;56559.72;0; 1000004;;N;;BZ12U4
5;1;37166;2    ;V21;2018/11/21 00:00:00.000;2018/11/21 00:00:00.000;196402;100;515;1;1;0;0;0;0;0;0;87990;87990;0;73141.01;0; 1000019;;N;;BZ14B3
5;1;39289;2    ;V21;2019/02/25 00:00:00.000;2019/02/25 00:00:00.000;198108;100;360;1;1;0;0;0;0;0;0;79890;79890;0;76646.77;0; 1000008;;N;;BZ23B3
5;1;36574;2    ;U21;2018/10/24 00:00:00.000;2018/10/24 00:00:00.000;41375;200;433;1;1;0;0;0;0;6.5;30;26250;26250;0;25250;236.25; 4000020;;U;;NLT6954
5;1;38172;2    ;V21;2019/01/07 00:00:00.000;2019/01/07 00:00:00.000;89401;100;362;1;1;0;0;0;0;0;0;84500;84500;0;74423.96;0; 1000006;;N;;5UD6S4
5;1;36407;2    ;V21;2018/10/17 00:00:00.000;2018/10/17 00:00:00.000;195566;100;631;1;1;0;0;0;0;0;0;48000;48000;0;46522.4;0; 4000024;;N;3250;5U7TA4
5;1;36643;2    ;V21;2018/10/26 00:00:00.000;2018/10/26 00:00:00.000;195867;100;515;1;1;0;0;0;0;0;0;192000;192000;0;174559.42;0; 1000019;;N;;S7BC7A
5;1;36191;2    ;V21;2018/10/04 00:00:00.000;2018/10/04 00:00:00.000;195375;100;362;1;1;0;0;0;0;0;0;60000;60000;0;51240.94;0; 1000006;;N;;5U7TS2
5;1;30282;2    ;U21;2018/01/12 00:00:00.000;2018/01/12 00:00:00.000;41375;200;354;1;1;0;0;0;0;0;0;24000;24000;0;24000;216; 2000001;;U;;9ZZZ1387
5;1;35581;2    ;V21;2018/09/05 00:00:00.000;2018/09/05 00:00:00.000;194836;100;362;1;1;0;0;0;0;0;0;50990;50990;0;46615.47;0; 1000006;;N;;5U7TA4
5;1;35539;2    ;V21;2018/09/03 00:00:00.000;2018/09/03 00:00:00.000;195035;100;515;1;1;0;0;0;0;0;0;56290;56290;0;52420.74;0; 1000019;;N;;BZ12Q4
5;1;35944;2    ;U21;2018/09/20 00:00:00.000;2018/09/20 00:00:00.000;195218;200;433;1;1;0;0;0;0;6.5;30;14000;14000;0;13000;126; 4000020;;U;;NVO4110
5;1;36278;2    ;V21;2018/10/10 00:00:00.000;2018/10/10 00:00:00.000;195475;100;362;1;1;0;0;0;0;0;0;68500;68500;0;63143.04;0; 1000006;;N;;BZ13B3
5;1;35875;2    ;U21;2018/09/18 00:00:00.000;2018/09/18 00:00:00.000;190634;200;433;1;1;0;0;0;0;6.5;30;31000;31000;0;30000;279; 4000020;;U;;A262
5;1;23106;2    ;U21;2017/02/10 00:00:00.000;2017/02/10 00:00:00.000;99112;200;515;1;1;0;0;0;0;32.5;150;32000;32000;0;27000;288; 1000019;;U;;9BW1359
5;1;29157;2    ;U21;2017/11/20 00:00:00.000;2017/11/20 00:00:00.000;191154;200;354;1;1;0;0;0;0;9.75;45;38000;38000;0;36500;228; 2000001;;U;;6A53P4
5;1;28037;2    ;U21;2017/09/26 00:00:00.000;2017/09/26 00:00:00.000;79339;200;515;1;1;0;0;0;0;0;0;56000;56000;0;56000;504; 1000019;;U;;KEU0826
5;1;20169;2    ;V21;2016/10/03 00:00:00.000;2016/10/03 00:00:00.000;70552;100;332;1;1;0;0;0;0;0;0;188000;188000;0;150621.03;0; 100019;;N;;2HBC3A
5;1;27373;2    ;U21;2017/08/23 00:00:00.000;2017/08/23 00:00:00.000;189751;200;515;1;1;0;0;0;0;6.5;30;33000;33000;0;32000;297; 1000019;;U;;6A54P4
5;1;21660;2    ;U21;2016/12/09 00:00:00.000;2016/12/09 00:00:00.000;96339;200;354;1;1;0;0;0;0;1.95;9;15300;15300;0;15000;137.7; 2000001;;U;;5U11C4
5;1;17043;2    ;U21;2016/05/06 00:00:00.000;2016/05/06 00:00:00.000;95123;200;354;1;1;0;0;0;0;6.5;30;51000;51000;0;50000;459; 2000001;;U;;93H9030
5;1;31783;2    ;U21;2018/03/16 00:00:00.000;2018/03/16 00:00:00.000;192929;200;515;1;1;0;0;0;0;20.64;95.25;28000;28000;0;24825;252; 1000019;;U;;5U3BN4
5;1;25897;2    ;U21;2017/06/20 00:00:00.000;2017/06/20 00:00:00.000;188450;200;555;1;1;0;0;0;0;0;0;45000;45000;0;45000;405; 1000022;;U;;9BW7543
5;1;24435;2    ;U21;2017/04/12 00:00:00.000;2017/04/12 00:00:00.000;83106;200;354;1;1;0;0;0;0;0;0;44000;44000;0;45000;396; 2000001;;U;;9BW7543
5;1;17971;2    ;V21;2016/06/27 00:00:00.000;2016/06/27 00:00:00.000;95632;100;362;1;1;0;0;0;0;0;0;39000;39000;0;41432.29;0; 1000006;;N;;5U4PN4
5;1;29352;2    ;U21;2017/11/29 00:00:00.000;2017/11/29 00:00:00.000;96339;200;354;1;1;0;0;0;0;0;0;23500;23500;0;23500;211.5; 2000001;;U;;5U3PN4
5;1;31682;2    ;V21;2018/03/13 00:00:00.000;2018/03/13 00:00:00.000;81179;100;362;1;1;0;0;0;0;0;0;53000;53000;0;46504.42;0; 1000006;;N;2500;5U5EK4
5;1;30126;2    ;V21;2018/01/04 00:00:00.000;2018/01/04 00:00:00.000;191936;100;357;1;1;0;0;0;0;0;0;46500;46500;0;45778.18;0; 1000004;;N;;5U5EK4
5;1;32202;2    ;U21;2018/04/04 00:00:00.000;2018/04/04 00:00:00.000;193147;200;631;1;1;0;0;0;0;26;120;49000;49000;0;45000;441; 4000024;;U;;BZ12Q4
5;1;30368;2    ;V21;2018/01/16 00:00:00.000;2018/01/16 00:00:00.000;192130;100;515;1;1;0;0;0;0;0;0;79990;79990;0;60430.32;0; 1000019;;N;;BZ13B3
5;1;36001;2    ;U21;2018/09/24 00:00:00.000;2018/09/24 00:00:00.000;20156;200;433;1;1;0;0;0;0;0;0;26000;26000;0;26000;234; 4000020;;U;;5X18E4
5;1;32676;2    ;V21;2018/04/20 00:00:00.000;2018/04/20 00:00:00.000;102330;100;357;1;1;0;0;0;0;0;0;67400;67400;0;58313.93;0; 1000004;;N;;BZ22U4
5;1;34492;2    ;U21;2018/07/17 00:00:00.000;2018/07/17 00:00:00.000;86185;200;631;1;1;0;0;0;0;9.75;45;31500;31500;0;30000;283.5; 4000024;;U;;GM-250
5;1;34829;2    ;V21;2018/08/02 00:00:00.000;2018/08/02 00:00:00.000;194674;100;362;1;1;0;0;0;0;0;0;59990;59990;0;51927.55;0; 1000006;;N;;BZ12Q4
5;1;34335;2    ;U21;2018/07/10 00:00:00.000;2018/07/10 00:00:00.000;87336;200;433;1;1;0;0;0;0;6.5;30;15000;15000;0;14000;135; 4000020;;U;;9BD2191
5;1;34511;2    ;V21;2018/07/18 00:00:00.000;2018/07/18 00:00:00.000;194243;100;631;1;1;0;0;0;0;0;0;51500;51500;0;46522.4;0; 4000024;;N;;5U7TA4
5;1;33515;2    ;V21;2018/06/05 00:00:00.000;2018/06/05 00:00:00.000;193944;100;362;1;1;0;0;0;0;0;0;63000;63000;0;58313.93;0; 1000006;;N;;BZ22U4
5;1;33253;2    ;V21;2018/05/18 00:00:00.000;2018/05/18 00:00:00.000;193761;100;357;1;1;0;0;0;0;0;0;189990;189990;0;172694.06;0; 1000004;;N;;S7BC7A
5;1;33423;2    ;U21;2018/05/29 00:00:00.000;2018/05/29 00:00:00.000;193896;200;515;1;1;0;0;0;0;39;180;25000;25000;0;19000;225; 1000019;;U;;5U3AN4
5;1;29191;2    ;V21;2017/11/21 00:00:00.000;2017/11/21 00:00:00.000;191187;100;362;1;1;0;0;0;0;0;0;52000;52000;0;49361.13;0; 1000006;;N;;BZ12Q4
5;1;31113;2    ;V21;2018/02/19 00:00:00.000;2018/02/19 00:00:00.000;192398;100;360;1;1;0;0;0;0;0;0;56000;56000;0;53535.78;0; 1000008;;N;;5U6FE4
5;1;30944;2    ;V21;2018/02/09 00:00:00.000;2018/02/09 00:00:00.000;192427;100;362;1;1;0;0;0;0;0;0;40690;40690;0;40799.04;0; 1000006;;N;;5U5TK4
5;1;30724;2    ;V21;2018/01/31 00:00:00.000;2018/01/31 00:00:00.000;192297;100;631;1;1;0;0;0;0;0;0;49990;49990;0;46681.52;0; 4000024;;N;;5U5EK4
5;1;30588;2    ;V21;2018/01/25 00:00:00.000;2018/01/25 00:00:00.000;82840;100;357;1;1;0;0;0;0;0;0;66000;66000;0;61350.59;0; 1000004;;N;;BZ13B3
5;1;32918;2    ;U21;2018/05/03 00:00:00.000;2018/05/03 00:00:00.000;189783;200;433;1;1;0;0;0;0;17.6;81.21;87707;87707;0;85000;526.24; 4000020;;U;;KES2304
5;1;33070;2    ;V21;2018/05/09 00:00:00.000;2018/05/09 00:00:00.000;193688;100;631;1;1;0;0;0;0;0;0;41880;41880;0;41226.17;0; 4000024;;N;;5U5TK4
5;1;34910;2    ;V21;2018/08/07 00:00:00.000;2018/08/07 00:00:00.000;87558;100;362;1;1;0;0;0;0;0;0;121880;121880;0;96648.32;0; 1000006;;N;;1634N6
5;1;34922;2    ;V21;2018/08/08 00:00:00.000;2018/08/08 00:00:00.000;89225;100;362;1;1;0;0;0;0;0;0;66000;66000;0;53631.79;0; 1000006;;N;1000;BZ12U4
5;1;35685;2    ;V21;2018/09/11 00:00:00.000;2018/09/11 00:00:00.000;83885;100;433;1;1;0;0;0;0;0;0;75500;75500;0;73968.62;0; 4000020;;N;;BZ14B3
5;1;31844;2    ;V21;2018/03/20 00:00:00.000;2018/03/20 00:00:00.000;192430;100;360;1;1;0;0;0;0;0;0;55000;55000;0;46867.27;0; 1000008;;N;;5Z5KE4
5;1;33461;2    ;V21;2018/06/01 00:00:00.000;2018/06/01 00:00:00.000;193936;100;357;1;1;0;0;0;0;0;0;41900;41900;0;40799.04;0; 1000004;;N;2500;5U5TK4
5;1;32234;2    ;V21;2018/04/06 00:00:00.000;2018/04/06 00:00:00.000;84754;100;631;1;1;0;0;0;0;0;0;47990;47990;0;47109.6;0; 4000024;;N;2500;5U5EK4
5;1;33848;2    ;V21;2018/06/20 00:00:00.000;2018/06/20 00:00:00.000;194127;100;515;1;1;0;0;0;0;0;0;64990;64990;0;55732.91;0; 1000019;;N;;5UGTE4
5;1;33800;2    ;V21;2018/06/18 00:00:00.000;2018/06/18 00:00:00.000;50418;100;433;1;1;0;0;0;0;0;0;81152.3;81152.3;0;81152.3;0; 4000020;;N;;BZ24B3
5;1;30134;2    ;V21;2018/01/05 00:00:00.000;2018/01/05 00:00:00.000;191961;100;631;1;1;0;0;0;0;0;0;50990;50990;0;45778.18;0; 4000024;;N;;5U5EK4
5;1;31378;2    ;V21;2018/02/28 00:00:00.000;2018/02/28 00:00:00.000;192568;100;433;1;1;0;0;0;0;0;0;62000;62000;0;68923.33;2480; 4000020;;N;;5Z96E4
5;1;27547;2    ;V21;2017/08/31 00:00:00.000;2017/08/31 00:00:00.000;86199;100;357;1;1;0;0;0;0;0;0;60000;60000;0;56900.61;0; 1000004;;N;;5Z5DS2
5;1;28189;2    ;U21;2017/10/03 00:00:00.000;2017/10/03 00:00:00.000;190381;200;354;1;1;0;0;0;0;32.5;150;47000;47000;0;42000;423; 2000001;;U;;A677
5;1;26844;2    ;V21;2017/08/01 00:00:00.000;2017/08/01 00:00:00.000;189393;100;419;1;1;0;0;0;0;0;0;75490;75490;0;69378.25;0; 1000014;;N;;5UD6S4
5;1;27593;2    ;V21;2017/09/04 00:00:00.000;2017/09/04 00:00:00.000;189936;100;362;1;1;0;0;0;0;0;0;45000;45000;0;39729.06;0; 1000006;;N;;5U5TK4
5;1;28601;2    ;V21;2017/10/21 00:00:00.000;2017/10/21 00:00:00.000;190679;100;553;1;1;0;0;0;0;0;0;51900;51900;0;45838.71;0; 5000016;;N;;5U5EK4
5;1;28108;2    ;V21;2017/09/29 00:00:00.000;2017/09/29 00:00:00.000;189964;100;362;1;1;0;0;0;0;0;0;57400;57400;0;55295.8;6888; 1000006;;N;;5Z56E4
5;1;27259;2    ;V21;2017/08/17 00:00:00.000;2017/08/17 00:00:00.000;10451;100;357;1;1;0;0;0;0;0;0;46990;46990;0;46519;0; 1000004;;N;;5U5EK4
5;1;33019;2    ;I21;2018/05/07 00:00:00.000;2018/05/07 00:00:00.000;193510;100;433;1;1;0;0;0;0;0;0;52000;52000;0;47345.8;1872; 4000020;;N;;5Z58S6
5;1;29066;2    ;V21;2017/11/16 00:00:00.000;2017/11/16 00:00:00.000;80187;100;515;1;1;0;0;0;0;0;0;45990;45990;0;40427.04;0; 1000019;;N;;5U5TK4
5;1;26422;2    ;V21;2017/07/12 00:00:00.000;2017/07/12 00:00:00.000;188798;100;555;1;1;0;0;0;0;0;0;47500;47500;0;46519;0; 1000022;;N;;5U5EK4
5;1;27352;2    ;U21;2017/08/22 00:00:00.000;2017/08/22 00:00:00.000;85111;200;362;1;1;0;0;0;0;0;0;12000;12000;0;12000;108; 1000006;;U;;9BD5453
5;1;27967;2    ;V21;2017/09/21 00:00:00.000;2017/09/21 00:00:00.000;75247;100;357;1;1;0;0;0;0;0;0;48800;48800;0;45161.21;0; 1000004;;N;;5U5EK4
5;1;26796;2    ;V21;2017/07/31 00:00:00.000;2017/07/31 00:00:00.000;189211;100;360;1;1;0;0;0;0;0;0;48990;48990;0;45161.21;0; 1000008;;N;;5U5EK4
5;1;29174;2    ;V21;2017/11/20 00:00:00.000;2017/11/20 00:00:00.000;73344;100;631;1;1;0;0;0;0;0;0;56322;56322;0;51996.59;0; 4000024;;N;;5U6FE4
5;1;32913;2    ;I21;2018/05/02 00:00:00.000;2018/05/02 00:00:00.000;193341;100;433;1;1;0;0;0;0;0;0;48000;48000;0;46323.78;1728; 4000020;;N;;5UDNE4
5;1;23414;2    ;V21;2017/02/23 00:00:00.000;2017/02/23 00:00:00.000;99905;100;551;1;1;0;0;0;0;0;0;42900;42900;0;39559.68;0; 1000021;;N;;5U5DK4
5;1;31632;2    ;V21;2018/03/12 00:00:00.000;2018/03/12 00:00:00.000;87226;100;357;1;1;0;0;0;0;0;0;55000;55000;0;51149.89;0; 1000004;;N;;6A54P4
5;1;21399;2    ;V21;2016/11/29 00:00:00.000;2016/11/29 00:00:00.000;29706;100;101;1;1;0;0;0;0;0;0;52000;52000;0;48681.82;0; 100016;;N;;6A5CP4
5;1;18508;2    ;V21;2016/07/20 00:00:00.000;2016/07/20 00:00:00.000;81741;100;362;1;1;0;0;0;0;0;0;55000;55000;0;50543.29;0; 1000006;;N;;5U6HE4
5;1;21535;2    ;V21;2016/12/05 00:00:00.000;2016/12/05 00:00:00.000;98063;100;364;1;1;0;0;0;0;0;0;38000;38000;0;37608.1;0; 1000010;;N;;5U5DK4
5;1;24271;2    ;V21;2017/04/05 00:00:00.000;2017/04/05 00:00:00.000;101549;100;357;1;1;0;0;0;0;0;0;39990;39990;0;38705.35;0; 1000004;;N;;5U5DK4
5;1;22534;2    ;V21;2017/01/17 00:00:00.000;2017/01/17 00:00:00.000;98753;100;357;1;1;0;0;0;0;0;0;39000;39000;0;38456.7;0; 1000004;;N;;5U5DK4
5;1;19446;2    ;V21;2016/08/31 00:00:00.000;2016/08/31 00:00:00.000;96165;100;362;1;1;0;0;0;0;0;0;150000;150000;0;131967.21;0; 1000006;;N;;2HBB3A
5;1;17891;2    ;V21;2016/06/22 00:00:00.000;2016/06/22 00:00:00.000;87461;100;357;1;1;0;0;0;0;0;0;43000;43000;0;36561.97;0; 1000004;;N;;5U5DK4
5;1;17777;2    ;V21;2016/06/14 00:00:00.000;2016/06/14 00:00:00.000;95470;100;360;1;1;0;0;0;0;0;0;47500;47500;0;44174.49;0; 1000008;;N;;5UFVE4
5;1;24021;2    ;V21;2017/03/24 00:00:00.000;2017/03/24 00:00:00.000;87593;100;412;1;1;0;0;0;0;0;0;162000;162000;0;154240.13;0; 1000013;;N;;S7BC3A
5;1;25096;2    ;I21;2017/05/16 00:00:00.000;2017/05/16 00:00:00.000;100997;100;433;1;1;0;0;0;0;0;0;32572.73;32572.73;0;36191.92;293.15; 4000020;;N;;6A53P4
5;1;19888;2    ;V21;2016/09/21 00:00:00.000;2016/09/21 00:00:00.000;66970;100;419;1;1;0;0;0;0;0;0;73808;73808;0;64847.41;0; 1000014;;N;;5UD6S4
5;1;18633;2    ;V21;2016/07/25 00:00:00.000;2016/07/25 00:00:00.000;95907;100;419;1;1;0;0;0;0;0;0;66500;66500;0;63295.99;0; 1000014;;N;;5UDJE4
5;1;24663;2    ;V21;2017/04/25 00:00:00.000;2017/04/25 00:00:00.000;102087;100;515;1;1;0;0;0;0;0;0;49990;49990;0;43449.12;0; 1000019;;N;;5U5TE4
5;1;23558;2    ;V21;2017/03/03 00:00:00.000;2017/03/03 00:00:00.000;100320;100;419;1;1;0;0;0;0;0;0;45000;45000;0;47432.9;0; 1000014;;N;;5U5EK4
5;1;24097;2    ;V21;2017/03/28 00:00:00.000;2017/03/28 00:00:00.000;100967;100;555;1;1;0;0;0;0;0;0;41250;41250;0;39654.6;0; 1000022;;N;;5U5DK4
5;1;17701;2    ;V21;2016/06/09 00:00:00.000;2016/06/09 00:00:00.000;95494;100;359;1;1;0;0;0;0;0;0;42950;42950;0;44679.31;0; 1000005;;N;;5Z55E4
5;1;21924;2    ;V21;2016/12/20 00:00:00.000;2016/12/20 00:00:00.000;98339;100;362;1;1;0;0;0;0;0;0;44800;44800;0;41780;0; 1000006;;N;;5U5TE4
5;1;19353;2    ;V21;2016/08/26 00:00:00.000;2016/08/26 00:00:00.000;96157;100;362;1;1;0;0;0;0;0;0;50500;50500;0;47099.91;0; 1000006;;N;;5Z56K4
5;1;17147;2    ;U21;2016/05/13 00:00:00.000;2016/05/13 00:00:00.000;95069;200;354;1;1;0;0;0;0;3.25;15;6500;6500;0;6000;58.5; 2000001;;U;;2HONDA
5;1;18516;2    ;U21;2016/07/20 00:00:00.000;2016/07/20 00:00:00.000;87479;200;412;1;1;0;0;0;0;6.5;30;25000;25000;0;24000;225; 1000013;;U;;C3638
5;1;18011;2    ;V21;2016/06/29 00:00:00.000;2016/06/29 00:00:00.000;83033;100;364;1;1;0;0;0;0;0;0;71000;71000;0;66506.63;0; 1000010;;N;;5UD6S4
5;1;18438;2    ;U21;2016/07/16 00:00:00.000;2016/07/16 00:00:00.000;88777;200;354;1;1;0;0;0;0;3.25;15;13500;13500;0;13000;121.5; 2000001;;U;;9BD1610
5;1;19840;2    ;U21;2016/09/20 00:00:00.000;2016/09/20 00:00:00.000;96306;200;354;1;1;0;0;0;0;22.75;105;21500;21500;0;18000;193.5; 2000001;;U;;C2194
5;1;18127;2    ;V21;2016/07/01 00:00:00.000;2016/07/01 00:00:00.000;95721;100;364;1;1;0;0;0;0;0;0;63692;63692;0;56726.03;0; 1000010;;N;;5U6HE4
5;1;17979;2    ;V21;2016/06/28 00:00:00.000;2016/06/28 00:00:00.000;52287;100;357;1;1;0;0;0;0;0;0;39900;39900;0;35773.61;0; 1000004;;N;;5U5DK4
5;1;18257;2    ;V21;2016/07/07 00:00:00.000;2016/07/07 00:00:00.000;95796;100;357;1;1;0;0;0;0;0;0;39990;39990;0;36561.97;0; 1000004;;N;;5U5DK4
5;1;24428;2    ;U21;2017/04/11 00:00:00.000;2017/04/11 00:00:00.000;101712;200;354;1;1;0;0;0;0;4.55;21;34000;34000;0;33300;306; 2000001;;U;;6A54P4
5;1;25685;2    ;V21;2017/06/12 00:00:00.000;2017/06/12 00:00:00.000;188265;100;362;1;1;0;0;0;0;0;0;50000;50000;0;46289.57;0; 1000006;;N;;5UFVE4
5;1;22411;2    ;V21;2017/01/11 00:00:00.000;2017/01/11 00:00:00.000;98670;100;357;1;1;0;0;0;0;0;0;40000;40000;0;39366.09;0; 1000004;;N;;5U5DK4
5;1;20403;2    ;V21;2016/10/14 00:00:00.000;2016/10/14 00:00:00.000;97446;100;419;1;1;0;0;0;0;0;0;100000;100000;0;97619.58;0; 1000014;;N;;BC14NY
5;1;20528;2    ;V21;2016/10/19 00:00:00.000;2016/10/19 00:00:00.000;97476;100;364;1;1;0;0;0;0;0;0;139000;139000;0;131308.22;0; 1000010;;N;;2HBB3A
5;1;18744;2    ;V21;2016/07/29 00:00:00.000;2016/07/29 00:00:00.000;95982;100;357;1;1;0;0;0;0;0;0;125155;125155;0;111456.91;0; 1000004;;N;;1634N6
5;1;20271;2    ;V21;2016/10/08 00:00:00.000;2016/10/08 00:00:00.000;13205;100;101;1;1;0;0;0;0;0;0;40900;40900;0;36149.02;0; 100016;;N;;5U5DK4
5;1;29273;2    ;I21;2017/11/24 00:00:00.000;2017/11/24 00:00:00.000;37884;100;553;1;1;0;0;0;0;0;0;44900;44900;0;39859.43;1616.4; 5000016;;U;;6A63P4
5;1;25916;2    ;V21;2017/06/20 00:00:00.000;2017/06/20 00:00:00.000;188427;100;515;1;1;0;0;0;0;0;0;54000;54000;0;51608.04;0; 1000019;;N;;5U5FE4
5;1;35646;2    ;U21;2018/09/10 00:00:00.000;2018/09/10 00:00:00.000;41375;200;433;1;1;0;0;0;0;6.5;30;31000;31000;0;30000;279; 4000020;;U;;6A62K4
5;1;25894;2    ;V21;2017/06/20 00:00:00.000;2017/06/20 00:00:00.000;188389;100;515;1;1;0;0;0;0;0;0;39990;39990;0;38155.32;0; 1000019;;N;;5U5DK4
5;1;23923;2    ;V21;2017/03/20 00:00:00.000;2017/03/20 00:00:00.000;5769;100;360;1;1;0;0;0;0;0;0;47000;47000;0;45506.47;0; 1000008;;N;;5U5EK4
5;1;22783;2    ;U21;2017/01/30 00:00:00.000;2017/01/30 00:00:00.000;24171;200;354;1;1;0;0;0;0;1.95;9;22300;22300;0;22000;200.7; 2000001;;U;;RENAULT-026
5;1;26262;2    ;V21;2017/07/05 00:00:00.000;2017/07/05 00:00:00.000;82776;100;362;1;1;0;0;0;0;0;0;76500;76500;0;69378.25;0; 1000006;;N;;5UD6S4
5;1;19336;2    ;U21;2016/08/25 00:00:00.000;2016/08/25 00:00:00.000;82269;200;354;1;1;0;0;0;0;22.75;105;31500;31500;0;28000;283.5; 2000001;;U;;FIAT-049
5;1;19547;2    ;V21;2016/09/06 00:00:00.000;2016/09/06 00:00:00.000;86174;100;360;1;1;0;0;0;0;0;0;73360;73360;0;63542.88;0; 1000008;;N;;5Z54S6
5;1;20582;2    ;V21;2016/10/20 00:00:00.000;2016/10/20 00:00:00.000;66955;100;364;1;1;0;0;0;0;0;0;57000;57000;0;51635.19;0; 1000010;;N;;5U5FE6
5;1;21692;2    ;V21;2016/12/12 00:00:00.000;2016/12/12 00:00:00.000;98149;100;362;1;1;0;0;0;0;0;0;51000;51000;0;45562.88;0; 1000006;;N;;5U6TE4
